episode,timestep,reward
32,1500,-26.4812
57,3000,-30.088
91,4500,-27.0941
127,6000,-26.5778
153,7500,-28.9308
191,9000,-25.4789
222,10500,-27.8065
258,12000,-24.7111
291,13500,-26.5091
323,15000,-27.225
349,16500,-27.2462
384,18000,-26.1429
415,19500,-26.6839
445,21000,-28.3867
476,22500,-26.6774
506,24000,-25.3733
532,25500,-26.8231
561,27000,-28.2207
587,28500,-28.7308
611,30000,-28.4833
639,31500,-25.3143
674,33000,-26.3886
697,34500,-28.7913
721,36000,-27.425
748,37500,-27.7481
777,39000,-25.6
805,40500,-24.85
835,42000,-26.7333
863,43500,-27.7571
893,45000,-27.7667
918,46500,-28.032
941,48000,-26.687
976,49500,-25.56
1000,51000,-27.9
1021,52500,-24.8762
1047,54000,-25.7923
1074,55500,-26.9407
1093,57000,-27.2947
1123,58500,-22.48
1145,60000,-28.8364
1167,61500,-25.5455
1191,63000,-25.45
1219,64500,-27.6857
1244,66000,-25.344
1272,67500,-25.3214
1294,69000,-25.2545
1314,70500,-30.52
1333,72000,-24.3684
1354,73500,-20.2095
1380,75000,-25.4846
1405,76500,-23.432
1427,78000,-24.7182
1457,79500,-20.5533
1486,81000,-25.6138
1511,82500,-24.032
1534,84000,-22.7652
1563,85500,-25.2138
1584,87000,-24.8381
1605,88500,-21.3619
1624,90000,-30.2105
1641,91500,-28.3529
1665,93000,-22.9333
1695,94500,-17.02
1722,96000,-21.6074
1747,97500,-23.824
1771,99000,-21.8
1795,100500,-24.5917
1818,102000,-21.5217
1837,103500,-23.2947
1857,105000,-22.87
1877,106500,-20.77
1899,108000,-20.4364
1922,109500,-22.5565
1946,111000,-23.4417
1970,112500,-24.275
1993,114000,-18.7304
2014,115500,-23.3238
2039,117000,-14.568
2061,118500,-19.1545
2083,120000,-22.7
2099,121500,-26.3625
2120,123000,-23.2857
2150,124500,-17.2333
2174,126000,-23.0667
2195,127500,-20.7333
2217,129000,-21.8818
2244,130500,-19.8
2268,132000,-20.4417
2295,133500,-21.3333
2317,135000,-20.9909
2342,136500,-24.288
2362,138000,-26.65
2373,139500,-26.5091
2389,141000,-24.975
2420,142500,-19.1484
2438,144000,-24.4667
2461,145500,-19.0348
2476,147000,-28.7067
2494,148500,-26.3
2511,150000,-26.5647
2531,151500,-29.58
2554,153000,-16.4957
2573,154500,-30.2526
2595,156000,-21.3182
2610,157500,-26.3867
2636,159000,-21.8538
2663,160500,-16.5852
2674,162000,-26.6
2692,163500,-20.2778
2708,165000,-29.1125
2732,166500,-13.125
2757,168000,-16.072
2778,169500,-25.4286
2796,171000,-17.7333
2813,172500,-23.2824
2834,174000,-22.619
2852,175500,-18.4778
2866,177000,-16.5
2880,178500,-24.5714
2892,180000,-29.7333
2917,181500,-6.864
2931,183000,-19.5286
2949,184500,-10.0667
2973,186000,-19.1
3001,187500,-11.4857
3021,189000,-20.62
3038,190500,-19.1882
3049,192000,-19.6364
3062,193500,-26.3692
3086,195000,-18.1583
3108,196500,-13.8182
3125,198000,-16.0235
3142,199500,-22.8118
3165,201000,-13.9913
3187,202500,-23.7091
3204,204000,-23.3412
3228,205500,-16.625
3247,207000,-18.0211
3265,208500,-15.7444
3277,210000,-27.05
3294,211500,-6.2588
3314,213000,-21.69
3327,214500,-10.6923
3351,216000,-15.3583
3366,217500,-12.0667
3385,219000,-13.8105
3407,220500,-10.5091
3432,222000,-18.656
3456,223500,-4.1417
3474,225000,-11.0556
3495,226500,-17.7048
3513,228000,-17.6444
3539,229500,-13.5
3558,231000,-9.5158
3579,232500,-4.6381
3599,234000,-13.52
3615,235500,-17.7
3630,237000,-15.9067
3650,238500,-16.57
3671,240000,-10.581
3685,241500,0.9429
3700,243000,-17.0133
3711,244500,-18.8727
3732,246000,-8.0095
3752,247500,-16.7
3772,249000,-18.19
3789,250500,-13.7176
3804,252000,-15.2267
3824,253500,-12.23
3839,255000,-10.4933
3858,256500,-10.1263
3882,258000,-11.9583
3904,259500,-12.0545
3920,261000,-15.4875
3940,262500,-14.55
3959,264000,-16.0737
3984,265500,-14.08
3998,267000,-12.9714
4013,268500,-17.32
4029,270000,-17.225
4043,271500,-9.8857
4065,273000,-15.6
4083,274500,-15.4222
