episode,timestep,reward
10618,745000,5.002
10669,747500,5.1039
10720,750000,5.1294
10769,752500,4.8796
10821,755000,5.2058
10867,757500,4.5478
10916,760000,4.9898
10967,762500,5.0451
11021,765000,5.3296
11072,767500,5.0882
11121,770000,4.9694
11174,772500,5.3075
11228,775000,5.2741
11278,777500,5.074
11327,780000,4.8816
11376,782500,4.9286
11429,785000,5.2
11472,787500,4.4023
11520,790000,4.6792
11570,792500,4.944
11621,795000,5.1333
11672,797500,5.1157
11724,800000,5.1615
11774,802500,4.988
11824,805000,5.012
11873,807500,4.9265
11926,810000,5.2868
11973,812500,4.6915
12026,815000,5.1962
12073,817500,4.7574
12126,820000,5.2736
12176,822500,4.972
12226,825000,5.078
12273,827500,4.6319
12324,830000,5.0431
12373,832500,4.9796
12427,835000,5.3648
12479,837500,5.1962
12532,840000,5.2208
12583,842500,5.1137
12634,845000,5.0824
12683,847500,4.8796
12732,850000,4.9796
12785,852500,5.2774
12833,855000,4.8167
12883,857500,4.924
12932,860000,4.9224
12983,862500,5.1529
13037,865000,5.2778
13089,867500,5.1865
13141,870000,5.2096
13193,872500,5.2288
13243,875000,5.012
13298,877500,5.4164
13352,880000,5.3648
13403,882500,5.0863
13450,885000,4.7787
13500,887500,4.91
13554,890000,5.363
13604,892500,5.062
13654,895000,5.016
13704,897500,4.932
13753,900000,4.8918
13800,902500,4.7596
13850,905000,5.01
13899,907500,4.8061
13951,910000,5.2519
13999,912500,4.8208
14049,915000,4.976
14102,917500,5.2849
14154,920000,5.1712
14206,922500,5.2231
14256,925000,4.996
14309,927500,5.3094
14359,930000,5.024
14407,932500,4.7438
14458,935000,5.0392
14510,937500,5.2577
14560,940000,4.998
14610,942500,4.992
14661,945000,5.0529
14713,947500,5.2635
14768,950000,5.4091
14823,952500,5.4491
14877,955000,5.3241
14928,957500,5.1608
14981,960000,5.2528
15033,962500,5.2019
15082,965000,4.9408
15134,967500,5.1769
15188,970000,5.3574
15237,972500,4.8551
15286,975000,4.9082
15336,977500,5.02
15389,980000,5.2755
15442,982500,5.2547
15494,985000,5.25
15545,987500,5.0373
15597,990000,5.1962
15645,992500,4.8167
15694,995000,4.8959
15744,997500,4.978
15795,1000000,5.2314
15846,1002500,4.9863
15897,1005000,5.1
15950,1007500,5.2849
15998,1010000,4.8417
