episode,timestep,reward
40,2500,-24.8388
80,5000,-26.1325
134,7500,-24.9509
178,10000,-25.6841
214,12500,-29.3
267,15000,-23.0453
305,17500,-28.6882
360,20000,-25.4191
407,22500,-23.7117
448,25000,-25.7598
490,27500,-22.5095
539,30000,-23.8316
588,32500,-26.5429
638,35000,-26.236
688,37500,-26.145
736,40000,-23.9229
783,42500,-26.0585
829,45000,-24.7511
881,47500,-25.3894
933,50000,-22.2163
981,52500,-25.9771
1028,55000,-25.3245
1075,57500,-24.2755
1109,60000,-26.3059
1155,62500,-24.7565
1203,65000,-23.3396
1254,67500,-23.6529
1293,70000,-25.8667
1337,72500,-20.4841
1390,75000,-23.2689
1436,77500,-21.7924
1485,80000,-22.7439
1538,82500,-22.317
1587,85000,-25.2367
1634,87500,-24.5149
1683,90000,-24.3286
1731,92500,-21.0865
1780,95000,-17.6031
1835,97500,-19.6991
1886,100000,-19.7186
1931,102500,-19.4733
1988,105000,-21.65
2043,107500,-18.9227
2097,110000,-17.2852
2146,112500,-16.8408
2193,115000,-22.6074
2243,117500,-16.713
2293,120000,-19.462
2343,122500,-16.541
2397,125000,-15.2648
2445,127500,-14.9802
2502,130000,-15.4675
2555,132500,-15.9858
2596,135000,-14.3622
2646,137500,-15.5
2689,140000,-15.0453
2734,142500,-9.2256
2777,145000,-10.6558
2816,147500,-14.0538
2860,150000,-14.6489
2903,152500,-12.7605
2942,155000,-16.609
2993,157500,-6.4069
3037,160000,-8.6477
3091,162500,-10.0981
3143,165000,-10.6567
3190,167500,-11.766
3235,170000,-10.6456
3277,172500,-14.3845
3324,175000,-9.9394
3370,177500,-7.5337
3416,180000,-5.9337
3467,182500,-7.1824
3517,185000,-12.272
3562,187500,-5.4933
3610,190000,-3.3438
3653,192500,-11.2302
3693,195000,-5.25
3744,197500,-7.5578
3794,200000,-8.692
3851,202500,-4.9395
3902,205000,-7.2059
3947,207500,-2.8978
3995,210000,-8.3385
4050,212500,-3.12
4095,215000,-4.7967
4137,217500,-5.781
4188,220000,-7.4931
4240,222500,-3.8423
4299,225000,-6.1195
4351,227500,-5.5769
4402,230000,-6.6696
4447,232500,-5.7667
4491,235000,-0.2182
4538,237500,-2.3468
4582,240000,1.4068
4634,242500,-10.9173
4681,245000,-2.4755
4737,247500,-1.9866
4788,250000,-7.5461
4835,252500,-8.6564
4884,255000,-5.5602
4927,257500,-2.1977
4977,260000,-1.439
5021,262500,0.6295
5066,265000,-7.5622
5112,267500,1.8978
5165,270000,-3.7481
5212,272500,-4.0191
5271,275000,-1.3169
5324,277500,-1.1368
5374,280000,0.28
5420,282500,-6.4304
5478,285000,-6.4259
5524,287500,1.8674
5576,290000,-1.249
5626,292500,-4.278
5673,295000,-3.5638
5718,297500,4.1589
5771,300000,-0.0142
5823,302500,-4.774
5874,305000,1.3569
5935,307500,-2.3639
5988,310000,0.7821
6038,312500,-4.369
6079,315000,0.228
6128,317500,-4.9082
6179,320000,-0.3422
6231,322500,3.2452
6287,325000,0.3839
6336,327500,-2.3633
6385,330000,1.2163
6439,332500,3.7639
6489,335000,0.548
6544,337500,-5.3255
6595,340000,-3.9
6650,342500,1.1145
6696,345000,4.4467
6746,347500,0.373
6799,350000,-2.2755
6846,352500,-1.816
6898,355000,-3.0144
6953,357500,-3.1282
7000,360000,3.0511
7050,362500,3.153
7092,365000,-3.6167
7141,367500,1.2888
7185,370000,1.5489
7230,372500,1.6011
7281,375000,-2.2941
7338,377500,-3.8167
7381,380000,-2.2081
7433,382500,4.276
7483,385000,0.196
7535,387500,-1.4577
7591,390000,-5.8723
7650,392500,-0.3924
7702,395000,-2.3558
7753,397500,-0.8324
7805,400000,-0.5173
7856,402500,4.6735
7908,405000,-4.8048
7961,407500,0.4821
8014,410000,0.0236
8065,412500,2.2402
8120,415000,2.78
8173,417500,2.6547
8226,420000,-3.7745
8279,422500,-0.9877
8324,425000,-2.6578
8375,427500,1.952
8425,430000,-1.423
8480,432500,-1.5691
8535,435000,1.5827
8601,437500,3.7598
8649,440000,7.851
8705,442500,-0.5902
8754,445000,-1.6561
8817,447500,1.8087
8861,450000,3.4068
8917,452500,0.3188
8964,455000,-0.0521
9010,457500,1.9348
9060,460000,4.499
9111,462500,2.0353
9162,465000,2.1824
9215,467500,1.3557
9271,470000,2.4964
9321,472500,-1.613
9378,475000,1.857
9426,477500,-1.0385
9474,480000,0.7344
9534,482500,2.1517
