episode,timestep,reward
7490,705000,15.4
7501,707500,12.9955
7514,710000,7.6346
7522,712500,23.8188
7535,715000,8.1192
7545,717500,15.25
7559,720000,5.7893
7573,722500,6.1
7582,725000,20.3278
7595,727500,9.0692
7603,730000,21.1125
7619,732500,2.9563
7635,735000,2.8281
7647,737500,8.5417
7657,740000,13.23
7671,742500,7.2571
7686,745000,4.2633
7698,747500,10.275
7709,750000,12.1864
7723,752500,6.225
7737,755000,5.875
7748,757500,10.8409
7761,760000,7.5538
7772,762500,12.5091
7785,765000,6.2154
7801,767500,3.0531
7814,770000,7.5769
7827,772500,8.5577
7837,775000,15.68
7846,777500,20.6111
7858,780000,9.8417
7868,782500,15.73
7880,785000,10.1042
7891,787500,12.7727
7909,790000,-1.1056
7922,792500,7.9077
7936,795000,4.3214
7949,797500,8.3
7965,800000,3.0688
7976,802500,12.5773
7992,805000,1.5781
8002,807500,15.905
8015,810000,6.5577
8029,812500,6.3786
8038,815000,19.9111
8050,817500,10.3792
8062,820000,11.0542
8071,822500,19.8278
8082,825000,13.7182
8091,827500,17.3667
8104,830000,8.3
8116,832500,10.4625
8127,835000,13.2545
8138,837500,13.5955
8149,840000,11.4091
8162,842500,8.1346
8176,845000,5.725
8188,847500,8.3875
8198,850000,16.845
8215,852500,2.3441
8228,855000,8.3231
8238,857500,16.765
8248,860000,21.38
8258,862500,14.69
8267,865000,20.6889
8281,867500,7.6429
8293,870000,8.1708
8303,872500,14.83
8312,875000,25.7833
8322,877500,14.65
8333,880000,13.7045
8350,882500,2.9853
8360,885000,14.645
8370,887500,16.91
8381,890000,13.8091
8391,892500,21.635
8401,895000,17.26
8415,897500,7.225
8428,900000,9.2885
8441,902500,7.75
8453,905000,11.2875
8463,907500,17.74
8474,910000,11.2227
8483,912500,14.3444
8496,915000,8.4077
8510,917500,5.8143
8520,920000,13.59
8531,922500,13.5273
8540,925000,25.7667
8551,927500,14.0773
8563,930000,6.2167
8575,932500,9.1833
8588,935000,10.0654
8601,937500,8.8962
8613,940000,10.7458
8623,942500,16.335
8634,945000,13.1773
8646,947500,11.0583
8657,950000,13.4227
8671,952500,6.3286
8683,955000,11.125
8692,957500,25.5778
8706,960000,3.5786
8719,962500,8.85
8733,965000,7.4821
8744,967500,13.85
8754,970000,17.43
8768,972500,5.65
8779,975000,14.1455
8791,977500,9.7417
8804,980000,12.7615
8816,982500,9.75
8832,985000,2.6563
8844,987500,8.6208
8856,990000,11.9958
8866,992500,14.76
8878,995000,11.5292
8889,997500,14.1318
8898,1000000,26.3889
8907,1002500,18.8444
8918,1005000,14.7591
8930,1007500,11.7958
8946,1010000,4.3188
8960,1012500,4.7679
8972,1015000,11.6958
8983,1017500,14.5045
8995,1020000,11.5917
9007,1022500,12.0125
9019,1025000,12.1208
9034,1027500,6.71
9045,1030000,14.7636
9053,1032500,26.9688
9064,1035000,12.6909
9075,1037500,19.1909
9088,1040000,9.6885
9101,1042500,4.3769
9115,1045000,7.7536
9125,1047500,18.35
9136,1050000,19.3045
9146,1052500,18.265
9158,1055000,12.4375
9168,1057500,18.57
9180,1060000,12.6667
9189,1062500,20.2556
9201,1065000,12.6083
9210,1067500,27.4389
9218,1070000,27.7938
9227,1072500,22.7722
9241,1075000,8.8857
9253,1077500,11.9458
9264,1080000,16.1636
9278,1082500,8.4857
9291,1085000,7.8846
9303,1087500,13.8208
9316,1090000,7.1038
9328,1092500,12.6875
9344,1095000,3.7
9354,1097500,19.205
9362,1100000,27.6625
9373,1102500,19.2409
9382,1105000,22.7167
9393,1107500,15.2409
9404,1110000,15.4955
9417,1112500,10.2231
9431,1115000,8.6536
9443,1117500,12.0833
9454,1120000,14.1182
9464,1122500,20.585
9473,1125000,22.7444
9485,1127500,13.15
9493,1130000,28.0688
9508,1132500,6.68
9518,1135000,19.47
9531,1137500,10.0769
9539,1140000,27.2313
9549,1142500,22.64
9560,1145000,14.9182
9569,1147500,22.5611
