episode,timestep,reward
69,2500,-16.4186
136,5000,-16.2611
219,7500,-17.0511
284,10000,-16.0841
360,12500,-16.7162
427,15000,-16.2773
485,17500,-15.704
551,20000,-16.2337
617,22500,-16.2593
676,25000,-15.3902
737,27500,-16.0037
784,30000,-14.5635
842,32500,-15.793
903,35000,-15.8171
957,37500,-15.4779
1008,40000,-14.7376
1063,42500,-15.4324
1119,45000,-15.4889
1176,47500,-15.6887
1236,50000,-15.805
1293,52500,-15.6002
1349,55000,-15.5382
1416,57500,-16.282
1473,60000,-15.6461
1524,62500,-15.1721
1564,65000,-13.7641
1613,67500,-14.9485
1659,70000,-14.4969
1709,72500,-14.9975
1751,75000,-14.3863
1804,77500,-15.276
1867,80000,-15.9062
1905,82500,-13.418
1949,85000,-14.4604
2004,87500,-15.3929
2058,90000,-15.3909
2103,92500,-14.4985
2162,95000,-15.7511
2214,97500,-15.1925
2258,100000,-13.8542
2303,102500,-14.6169
2355,105000,-15.0839
2389,107500,-13.067
2431,110000,-13.7527
2476,112500,-14.6182
2525,115000,-14.8501
2584,117500,-15.4194
2634,120000,-15.2089
2678,122500,-14.2362
2719,125000,-13.846
2771,127500,-15.1604
2822,130000,-15.1206
2875,132500,-14.9222
2918,135000,-14.1494
2959,137500,-13.9901
3007,140000,-14.8129
3052,142500,-14.3828
3095,145000,-14.3826
3149,147500,-15.2771
3207,150000,-15.6717
3256,152500,-15.0475
3307,155000,-14.6401
3357,157500,-15.0394
3402,160000,-14.4916
3446,162500,-14.2837
3489,165000,-14.1951
3540,167500,-15.317
3579,170000,-13.3938
3623,172500,-13.9069
3665,175000,-14.0251
3705,177500,-14.0341
3746,180000,-13.8781
3785,182500,-13.4784
3834,185000,-14.5674
3868,187500,-12.5554
3899,190000,-11.9998
3942,192500,-14.6059
3974,195000,-11.6025
4008,197500,-12.2304
4037,200000,-11.469
4073,202500,-12.0197
4100,205000,-10.2608
4135,207500,-12.7332
4172,210000,-13.452
4199,212500,-8.2784
4228,215000,-10.7743
4264,217500,-13.3376
4303,220000,-13.0206
4331,222500,-11.1942
4352,225000,-8.7748
4372,227500,-3.7189
4401,230000,-10.7554
4426,232500,-9.3625
4449,235000,-9.4345
4467,237500,-4.4835
4497,240000,-11.9609
4519,242500,-6.4152
4543,245000,-6.0387
4560,247500,-3.0805
4585,250000,-8.7485
4603,252500,-0.0075
4628,255000,-7.8006
4651,257500,-6.7656
4670,260000,-6.9106
4698,262500,-8.1052
4723,265000,-8.9198
4749,267500,-7.4808
4771,270000,-7.574
