episode,timestep,reward
54,2500,-15.3796
99,5000,-14.6689
139,7500,-13.715
185,10000,-13.9935
224,12500,-13.5974
267,15000,-14.1512
331,17500,-16.0828
379,20000,-14.8313
418,22500,-13.4103
472,25000,-15.1481
522,27500,-14.562
576,30000,-15.5167
612,32500,-13.1389
659,35000,-14.4362
708,37500,-15.2143
760,40000,-14.8846
801,42500,-14.0244
839,45000,-13.5921
887,47500,-14.6167
939,50000,-15.1846
981,52500,-13.9881
1026,55000,-14.4711
1060,57500,-12.0235
1101,60000,-14.0537
1152,62500,-15.049
1188,65000,-12.4361
1240,67500,-15.1481
1283,70000,-14.3535
1334,72500,-14.9725
1385,75000,-15.0961
1429,77500,-14.0045
1479,80000,-14.886
1533,82500,-15.5574
1564,85000,-11.8581
1622,87500,-15.5724
1672,90000,-14.722
1717,92500,-13.8644
1766,95000,-14.5673
1807,97500,-13.8537
1849,100000,-14.0
1882,102500,-12.6697
1932,105000,-14.866
1972,107500,-13.935
2015,110000,-13.9512
2051,112500,-13.2528
2087,115000,-12.8639
2137,117500,-15.028
2178,120000,-14.0439
2217,122500,-13.5179
2250,125000,-12.4758
2280,127500,-11.8633
2318,130000,-13.0842
2351,132500,-12.8788
2384,135000,-12.2576
2409,137500,-9.64
2435,140000,-10.5
2460,142500,-8.448
2487,145000,-10.6481
2517,147500,-11.86
2544,150000,-10.4741
2566,152500,-8.1045
2594,155000,-10.3464
2619,157500,-9.684
2652,160000,-11.9727
2678,162500,-9.4615
2697,165000,-5.9263
2718,167500,-4.3095
2738,170000,-7.975
2754,172500,-1.6687
2777,175000,-7.2913
2796,177500,-4.5684
2818,180000,-7.9455
2852,182500,-11.8206
2876,185000,-9.9458
2896,187500,-6.085
2921,190000,-8.808
2942,192500,-6.8143
2969,195000,-10.4
2989,197500,-7.02
3010,200000,-5.0524
3034,202500,-8.6875
3055,205000,-6.7571
3071,207500,1.2
3094,210000,-9.9826
3115,212500,-5.2905
3137,215000,-8.4273
3156,217500,-4.6895
3177,220000,-4.5476
3196,222500,-4.6368
3215,225000,-3.6947
3232,227500,-4.4824
3249,230000,-3.0824
3266,232500,-3.1529
3285,235000,-6.4789
3298,237500,2.4154
3319,240000,-4.9
3334,242500,-0.1933
3353,245000,-5.3368
3368,247500,1.26
3388,250000,-4.96
3409,252500,-5.1571
3423,255000,2.05
3438,257500,-0.7133
3455,260000,0.4176
3467,262500,4.1667
3484,265000,-4.5824
3497,267500,5.0385
3511,270000,7.2786
3524,272500,4.9154
3541,275000,-1.1706
3554,277500,4.7462
3571,280000,-2.9529
3589,282500,-4.45
3605,285000,-1.275
3625,287500,-5.22
3642,290000,-3.3824
3659,292500,-2.8353
3676,295000,-3.8706
3691,297500,2.4267
3710,300000,-2.5474
3729,302500,-5.7632
3744,305000,-1.7133
3759,307500,1.2667
3781,310000,-5.6
3801,312500,-6.585
3823,315000,-7.3864
3846,317500,-7.7478
3862,320000,-3.8437
3879,322500,-3.6412
3894,325000,1.2667
3913,327500,-5.0895
3930,330000,-5.0471
3954,332500,-7.225
3969,335000,2.2067
3985,337500,-2.2187
4000,340000,3.12
4020,342500,-6.085
4035,345000,-1.3733
4056,347500,-5.8143
4079,350000,-9.2391
4098,352500,-2.8105
4112,355000,2.4357
4127,357500,1.4133
4141,360000,4.5429
4153,362500,6.325
4173,365000,-7.115
4185,367500,4.875
4199,370000,1.0071
4214,372500,-2.3267
4233,375000,-3.7474
4244,377500,6.5818
4262,380000,-4.1389
4275,382500,1.7846
4289,385000,4.1357
4307,387500,-4.0944
4321,390000,-0.3214
4333,392500,3.9417
4349,395000,0.7375
4368,397500,-6.9
4382,400000,1.1214
4402,402500,-6.05
4416,405000,2.0643
4429,407500,7.5231
4446,410000,-0.7529
4457,412500,12.4727
4479,415000,-6.2864
4493,417500,0.3
4506,420000,5.7538
4519,422500,3.9615
4531,425000,6.0
4543,427500,10.8917
4555,430000,6.5667
4570,432500,3.8067
4580,435000,16.4
4594,437500,5.6143
4606,440000,8.525
4615,442500,22.6778
4625,445000,14.6
4638,447500,6.9769
4651,450000,6.6308
4666,452500,0.7867
4679,455000,9.9077
4690,457500,11.2455
4708,460000,0.8944
4719,462500,12.0182
4733,465000,3.9214
4742,467500,18.8
4755,470000,6.3231
4766,472500,6.3091
4781,475000,3.3133
4794,477500,3.7846
4809,480000,3.48
4820,482500,7.8273
4832,485000,12.85
4847,487500,1.54
4859,490000,4.8083
4870,492500,16.7364
4885,495000,-0.9733
4898,497500,6.5846
4913,500000,3.6667
4926,502500,4.7
4937,505000,13.8364
4947,507500,17.7
4958,510000,16.3182
4968,512500,16.96
