episode,timestep,reward
9055,1102500,55.0438
9063,1105000,55.3438
9076,1107500,25.5423
9087,1110000,37.4909
9096,1112500,47.8944
9106,1115000,39.52
9119,1117500,29.9423
9130,1120000,29.2955
9139,1122500,56.2444
9148,1125000,48.6556
9158,1127500,37.685
9168,1130000,41.055
9179,1132500,36.9182
9191,1135000,29.2875
9199,1137500,49.05
9209,1140000,46.155
9221,1142500,29.55
9231,1145000,35.295
9242,1147500,39.1364
9252,1150000,39.88
9262,1152500,35.815
9272,1155000,37.25
9281,1157500,47.9167
9292,1160000,34.7273
9300,1162500,53.95
9310,1165000,44.485
9320,1167500,38.165
9331,1170000,31.3636
9340,1172500,47.4389
9351,1175000,40.1136
9361,1177500,34.48
9371,1180000,42.675
9380,1182500,45.9611
9391,1185000,32.1091
9402,1187500,39.4727
9412,1190000,38.015
9422,1192500,41.81
9431,1195000,40.6278
9441,1197500,47.315
9451,1200000,38.61
9460,1202500,40.85
9471,1205000,36.6455
9481,1207500,43.26
9489,1210000,54.7875
9501,1212500,30.9208
9511,1215000,35.735
9522,1217500,35.1364
9531,1220000,43.1611
9542,1222500,38.8409
9550,1225000,55.2438
9560,1227500,37.53
9571,1230000,33.5864
9579,1232500,54.7875
9592,1235000,24.6731
9601,1237500,44.0222
9610,1240000,54.6556
9619,1242500,48.55
9628,1245000,48.3667
9638,1247500,40.755
9646,1250000,54.7875
9654,1252500,54.7813
9663,1255000,49.2
9671,1257500,54.9375
9680,1260000,54.8444
9690,1262500,40.895
9698,1265000,55.0688
9711,1267500,29.4385
9720,1270000,47.6722
9728,1272500,54.75
9737,1275000,48.2222
9747,1277500,43.15
9755,1280000,55.2563
9765,1282500,48.49
9773,1285000,54.9813
9782,1287500,46.9278
9791,1290000,47.5722
9801,1292500,41.36
9810,1295000,48.3
9819,1297500,47.8833
9828,1300000,43.5056
9837,1302500,54.4889
9845,1305000,49.6125
9854,1307500,47.4611
9863,1310000,54.3611
9872,1312500,46.9667
9881,1315000,39.6111
9891,1317500,47.165
9899,1320000,54.3875
9909,1322500,36.275
9923,1325000,24.4179
9932,1327500,47.7333
9940,1330000,54.725
9949,1332500,46.8833
9960,1335000,37.8455
9971,1337500,38.0364
9981,1340000,37.44
9990,1342500,48.0722
9999,1345000,47.8944
10009,1347500,42.445
10017,1350000,54.0188
10027,1352500,41.645
10039,1355000,33.5208
10049,1357500,33.045
10059,1360000,41.55
10069,1362500,47.86
10079,1365000,36.235
10088,1367500,55.35
10097,1370000,48.3167
10105,1372500,54.875
10114,1375000,49.3833
10122,1377500,55.8
10135,1380000,25.7577
10145,1382500,37.025
10155,1385000,43.265
10164,1387500,49.5167
10175,1390000,37.9545
10184,1392500,48.7611
10193,1395000,48.3778
10202,1397500,50.3111
10211,1400000,49.4667
10221,1402500,43.84
10230,1405000,50.7389
10241,1407500,32.0864
10251,1410000,42.73
10260,1412500,47.6333
10270,1415000,42.25
10280,1417500,43.005
10292,1420000,29.4292
10301,1422500,48.55
10309,1425000,55.125
10318,1427500,48.3333
10328,1430000,41.565
10341,1432500,29.2654
10350,1435000,42.1333
10360,1437500,42.325
10369,1440000,55.4
10378,1442500,40.2278
10389,1445000,35.5
10400,1447500,37.5318
10411,1450000,32.0182
10422,1452500,38.7909
10431,1455000,47.3222
10440,1457500,47.7778
10449,1460000,48.0056
10460,1462500,36.7182
10471,1465000,39.0409
10482,1467500,37.0091
10491,1470000,47.2944
10501,1472500,41.775
10511,1475000,34.735
10521,1477500,41.415
10533,1480000,33.1042
10547,1482500,22.325
10557,1485000,43.8
10569,1487500,29.4292
10579,1490000,41.205
10588,1492500,40.6278
10598,1495000,41.61
10608,1497500,47.945
10616,1500000,53.975
10625,1502500,46.8278
10637,1505000,31.425
10648,1507500,37.2045
10657,1510000,41.0444
10669,1512500,32.5542
10682,1515000,21.7885
10690,1517500,53.1938
10700,1520000,40.305
10712,1522500,32.9375
10722,1525000,37.74
10732,1527500,41.98
10742,1530000,36.53
10752,1532500,43.25
10765,1535000,26.7885
10776,1537500,30.4864
10787,1540000,37.7909
10796,1542500,48.8889
10807,1545000,35.7818
10816,1547500,41.2778
10826,1550000,46.8
10835,1552500,45.8222
10844,1555000,46.8
10853,1557500,48.4278
10861,1560000,53.8188
10870,1562500,46.5556
10879,1565000,49.2111
10888,1567500,49.6278
10897,1570000,47.7111
10907,1572500,42.59
10917,1575000,42.205
10927,1577500,43.64
10936,1580000,41.2611
10945,1582500,46.3833
10955,1585000,42.555
10965,1587500,42.24
10976,1590000,37.1455
10985,1592500,49.0889
10995,1595000,43.61
11004,1597500,37.9278
11014,1600000,42.825
11024,1602500,44.91
11036,1605000,27.8
11046,1607500,42.66
11054,1610000,51.775
11065,1612500,39.2091
11075,1615000,41.99
11084,1617500,48.6778
11094,1620000,43.6
11104,1622500,37.01
11112,1625000,55.225
11122,1627500,47.82
11130,1630000,49.5938
11139,1632500,48.4889
11149,1635000,48.74
11158,1637500,48.6667
11166,1640000,56.025
11176,1642500,43.195
11185,1645000,51.3556
11194,1647500,48.5222
11206,1650000,29.6167
11216,1652500,42.42
11228,1655000,28.9375
11237,1657500,48.7833
11249,1660000,28.0042
11260,1662500,40.7091
11272,1665000,29.1458
11281,1667500,49.4889
11290,1670000,41.6278
11301,1672500,38.15
11310,1675000,48.3611
11319,1677500,48.6389
11332,1680000,28.9615
11344,1682500,29.4875
11353,1685000,48.1722
11362,1687500,55.5444
11371,1690000,45.5778
11379,1692500,55.025
11388,1695000,48.0778
11398,1697500,43.035
11407,1700000,48.3111
11416,1702500,47.8
11425,1705000,48.3444
11435,1707500,48.125
11445,1710000,37.85
11454,1712500,47.9889
11465,1715000,37.9
11476,1717500,32.4182
11486,1720000,43.84
11497,1722500,33.0045
11506,1725000,49.1056
11516,1727500,42.485
11525,1730000,49.3778
11535,1732500,37.115
11544,1735000,48.0056
11553,1737500,56.05
11565,1740000,29.3083
11578,1742500,24.8077
11588,1745000,42.715
11598,1747500,41.475
11606,1750000,49.2938
11616,1752500,47.74
11625,1755000,40.4667
11637,1757500,30.0167
11651,1760000,23.7857
11660,1762500,46.0889
11669,1765000,47.8444
11677,1767500,55.2875
11688,1770000,37.1045
11698,1772500,40.785
11706,1775000,54.8688
11715,1777500,55.1222
11724,1780000,41.2444
11737,1782500,30.8923
11746,1785000,41.5278
11757,1787500,38.0091
11766,1790000,48.4111
11774,1792500,55.675
11784,1795000,42.49
11794,1797500,41.14
11803,1800000,47.6167
11813,1802500,42.61
11824,1805000,29.7318
11833,1807500,40.0556
11843,1810000,43.72
11852,1812500,50.7889
11864,1815000,32.975
11873,1817500,44.7278
11882,1820000,42.3833
11891,1822500,47.2722
11901,1825000,48.71
11909,1827500,49.9625
11919,1830000,43.56
11929,1832500,41.13
11939,1835000,42.955
11954,1837500,12.29
11967,1840000,29.6385
11976,1842500,44.7667
11987,1845000,37.2045
11996,1847500,46.0056
12006,1850000,48.39
12018,1852500,23.6
12027,1855000,44.15
12039,1857500,31.4625
12051,1860000,25.7708
12064,1862500,29.1885
12074,1865000,32.41
12086,1867500,35.3292
12098,1870000,25.0875
12109,1872500,34.4409
12120,1875000,33.9409
12129,1877500,55.9556
12139,1880000,37.915
12149,1882500,40.97
12159,1885000,42.84
12167,1887500,55.7813
12177,1890000,42.075
12185,1892500,55.5313
12196,1895000,37.8
12208,1897500,28.4
12218,1900000,49.365
12227,1902500,46.7444
12235,1905000,55.0625
12244,1907500,46.6222
12255,1910000,38.4182
12265,1912500,36.405
12277,1915000,28.3667
12288,1917500,37.3682
12298,1920000,43.43
12307,1922500,43.9611
12317,1925000,42.93
12327,1927500,42.905
12335,1930000,50.5438
12345,1932500,40.7
12355,1935000,45.475
12365,1937500,37.115
12374,1940000,47.7944
12386,1942500,35.1792
12396,1945000,37.49
12407,1947500,33.0591
12416,1950000,53.7889
12426,1952500,32.805
12435,1955000,47.4056
12445,1957500,32.335
12457,1960000,25.5375
12469,1962500,28.9917
12478,1965000,43.55
12488,1967500,45.69
12496,1970000,57.6188
12506,1972500,40.51
12514,1975000,56.125
12524,1977500,42.265
12534,1980000,45.205
12543,1982500,49.0944
12551,1985000,56.5313
12561,1987500,44.925
12570,1990000,51.0444
12579,1992500,49.4111
12588,1995000,44.0333
12597,1997500,50.75
12607,2000000,43.16
12617,2002500,40.085
12629,2005000,34.5583
12639,2007500,43.16
12647,2010000,49.5625
12658,2012500,35.3045
12668,2015000,44.765
12680,2017500,29.3583
12689,2020000,50.2056
12699,2022500,49.595
12710,2025000,29.6409
12721,2027500,40.5773
12733,2030000,30.5458
12743,2032500,38.215
12753,2035000,43.565
12763,2037500,49.66
12773,2040000,35.305
12785,2042500,34.1958
12795,2045000,40.47
12804,2047500,44.8333
12814,2050000,38.09
12825,2052500,36.3864
12834,2055000,48.7611
12844,2057500,38.465
12856,2060000,35.0625
12864,2062500,56.6563
12876,2065000,35.3292
12884,2067500,56.75
12892,2070000,56.825
12901,2072500,48.9833
12911,2075000,45.08
12920,2077500,53.1611
12929,2080000,49.4056
12939,2082500,44.14
12948,2085000,49.4056
12956,2087500,57.2063
12968,2090000,30.3875
12978,2092500,43.695
12989,2095000,38.6909
12999,2097500,40.215
13009,2100000,42.935
13019,2102500,45.975
13030,2105000,38.9318
13042,2107500,25.5917
13052,2110000,49.765
13061,2112500,49.9778
13072,2115000,38.2273
13081,2117500,45.95
13090,2120000,56.9389
13100,2122500,36.99
13110,2125000,45.24
13120,2127500,43.505
13131,2130000,39.1136
13142,2132500,34.8545
13154,2135000,29.55
13164,2137500,44.94
13173,2140000,48.8111
13185,2142500,27.4292
13194,2145000,45.5778
13203,2147500,50.7278
13212,2150000,56.9833
13221,2152500,49.1389
13230,2155000,49.7222
13240,2157500,39.375
13248,2160000,55.875
13259,2162500,39.7455
13270,2165000,34.1091
13281,2167500,39.3
13290,2170000,42.1333
13301,2172500,38.1955
13311,2175000,33.59
13320,2177500,57.1278
13329,2180000,48.6056
13337,2182500,55.3563
13346,2185000,48.0944
13355,2187500,56.7556
13364,2190000,42.6278
13378,2192500,23.4143
13387,2195000,50.4778
13395,2197500,57.6813
13404,2200000,47.2833
13414,2202500,49.115
13423,2205000,42.5778
13432,2207500,46.2889
13441,2210000,56.5278
13451,2212500,34.975
13461,2215000,43.14
13471,2217500,45.205
13480,2220000,48.6667
13490,2222500,44.92
13499,2225000,48.2
13510,2227500,34.2727
13519,2230000,49.3
13530,2232500,39.7727
13539,2235000,42.8444
13552,2237500,28.0115
13561,2240000,48.6111
13570,2242500,49.3722
13578,2245000,57.5
13588,2247500,49.77
13596,2250000,57.3438
13606,2252500,44.215
13615,2255000,50.6222
13624,2257500,42.0556
13634,2260000,44.735
13644,2262500,43.91
13653,2265000,49.5
13664,2267500,32.7909
13673,2270000,56.6889
13683,2272500,36.72
13692,2275000,56.6333
13702,2277500,44.42
13714,2280000,25.6
13724,2282500,45.475
13732,2285000,57.5
13741,2287500,50.0556
13750,2290000,50.6111
13760,2292500,44.875
13770,2295000,45.28
13778,2297500,57.3875
13789,2300000,37.8091
13797,2302500,56.1375
13806,2305000,50.7056
13815,2307500,50.0444
13824,2310000,50.0056
13832,2312500,56.4375
13843,2315000,38.7318
13853,2317500,45.005
13862,2320000,50.4389
13871,2322500,42.8833
13882,2325000,38.5455
13891,2327500,50.6111
13901,2330000,43.06
13911,2332500,35.66
13920,2335000,49.5333
13931,2337500,40.3273
13940,2340000,48.7611
13949,2342500,43.7111
13959,2345000,43.03
13969,2347500,49.03
13978,2350000,42.75
13990,2352500,31.6708
13998,2355000,56.5938
14008,2357500,42.915
14017,2360000,53.4389
14026,2362500,48.9944
14035,2365000,49.9722
14045,2367500,42.645
14055,2370000,42.935
14065,2372500,42.905
14074,2375000,48.9556
14085,2377500,39.7909
14094,2380000,49.5667
14103,2382500,48.9833
14112,2385000,52.2444
14122,2387500,36.24
14133,2390000,37.9727
14142,2392500,48.4333
14152,2395000,43.13
14161,2397500,56.3333
14172,2400000,33.3136
14184,2402500,31.2208
14193,2405000,45.4833
14205,2407500,35.0125
14216,2410000,34.7773
14225,2412500,50.4333
14234,2415000,50.0278
14242,2417500,56.9813
14252,2420000,44.535
14262,2422500,35.125
14271,2425000,56.4333
14281,2427500,43.77
14290,2430000,49.8556
14303,2432500,23.1846
14314,2435000,32.2727
14323,2437500,50.7333
14333,2440000,42.755
14342,2442500,48.4056
14353,2445000,38.6909
14365,2447500,30.9458
14374,2450000,45.8389
14384,2452500,36.515
14395,2455000,37.4773
14406,2457500,38.0818
14414,2460000,54.8188
14424,2462500,49.585
14435,2465000,33.2909
14445,2467500,43.02
14454,2470000,47.7444
14464,2472500,44.665
14473,2475000,50.0889
14485,2477500,29.4417
14493,2480000,55.4438
14501,2482500,56.9625
14510,2485000,47.4833
14520,2487500,44.29
14530,2490000,42.47
14539,2492500,43.0111
14547,2495000,55.0
14557,2497500,37.75
14567,2500000,42.19
14576,2502500,48.5056
14587,2505000,34.0
14596,2507500,44.6667
14604,2510000,56.9875
14616,2512500,32.2292
14626,2515000,45.605
14635,2517500,48.1222
14643,2520000,57.0563
14653,2522500,42.7
14663,2525000,39.055
14673,2527500,42.955
14683,2530000,39.96
14692,2532500,55.8722
14701,2535000,47.6778
14709,2537500,57.6563
14718,2540000,48.35
14727,2542500,48.6778
14737,2545000,40.41
14748,2547500,36.4273
14758,2550000,36.76
14768,2552500,49.91
14776,2555000,56.8313
14786,2557500,42.685
14796,2560000,44.03
14805,2562500,43.6833
14814,2565000,50.2056
14823,2567500,57.0667
14832,2570000,49.4
14840,2572500,57.3875
14851,2575000,39.7364
14859,2577500,57.2188
14868,2580000,50.4944
14877,2582500,49.2889
14886,2585000,49.4222
14896,2587500,50.745
14905,2590000,49.45
14914,2592500,50.5778
14922,2595000,57.075
14930,2597500,56.8938
14942,2600000,35.6708
14951,2602500,50.3111
14961,2605000,43.415
14971,2607500,43.53
14980,2610000,49.5722
14989,2612500,49.4389
14998,2615000,50.0389
15007,2617500,49.6167
15019,2620000,34.3875
15030,2622500,36.3955
15040,2625000,43.435
15049,2627500,49.2722
15057,2630000,56.8
15066,2632500,49.6278
15078,2635000,33.0458
15088,2637500,43.105
15099,2640000,34.8227
15110,2642500,34.0909
15121,2645000,38.5955
15130,2647500,57.1167
15139,2650000,49.85
15147,2652500,57.6125
15158,2655000,39.8682
15166,2657500,56.9688
15175,2660000,50.6333
15184,2662500,46.05
15194,2665000,45.55
15205,2667500,37.3
15213,2670000,57.025
15222,2672500,49.5889
15233,2675000,40.7045
15243,2677500,34.65
15253,2680000,50.495
15261,2682500,56.8313
15270,2685000,50.1056
15279,2687500,49.5667
15290,2690000,39.4864
15299,2692500,44.7611
15310,2695000,37.7091
15319,2697500,40.9722
15328,2700000,57.3333
15339,2702500,29.8
15352,2705000,29.1231
15361,2707500,45.2056
15371,2710000,46.46
15379,2712500,50.1688
15388,2715000,56.3611
15397,2717500,50.6167
15406,2720000,49.2056
15415,2722500,40.3722
15424,2725000,51.35
15433,2727500,56.8111
15443,2730000,39.77
15453,2732500,43.31
15463,2735000,38.115
15474,2737500,39.65
15484,2740000,43.875
15493,2742500,50.7389
15502,2745000,45.2667
15512,2747500,50.815
15520,2750000,57.1563
15529,2752500,51.9833
15538,2755000,51.8667
15548,2757500,38.03
15557,2760000,50.4556
15567,2762500,41.825
15577,2765000,40.405
15586,2767500,49.7
15597,2770000,35.8636
15609,2772500,35.2292
15620,2775000,34.8591
15630,2777500,45.345
15639,2780000,43.6889
15650,2782500,39.4364
15659,2785000,45.1556
15668,2787500,50.0944
15676,2790000,56.9438
15686,2792500,50.62
15695,2795000,42.9833
15704,2797500,51.7
15714,2800000,46.91
15726,2802500,29.025
15734,2805000,51.4
15743,2807500,50.7944
15755,2810000,36.9083
15765,2812500,37.19
15773,2815000,56.525
15783,2817500,44.66
15792,2820000,52.5833
15802,2822500,44.83
15810,2825000,57.1188
15820,2827500,39.88
15829,2830000,52.3556
15839,2832500,43.75
15848,2835000,45.8667
15860,2837500,30.1125
15870,2840000,44.475
15880,2842500,45.465
15889,2845000,44.0167
15900,2847500,40.25
15908,2850000,57.2875
15917,2852500,49.3167
15926,2855000,57.2444
15935,2857500,49.7778
15945,2860000,41.23
15954,2862500,51.8222
15964,2865000,40.31
15973,2867500,51.8889
15983,2870000,39.55
15994,2872500,36.45
16002,2875000,57.0688
16013,2877500,38.8364
16021,2880000,56.8438
16033,2882500,36.6208
16042,2885000,45.7111
16052,2887500,39.345
16062,2890000,44.75
16072,2892500,41.93
16080,2895000,57.3
16091,2897500,38.3136
16099,2900000,57.0063
16107,2902500,56.6125
16117,2905000,45.395
16125,2907500,57.1375
16134,2910000,49.9389
16145,2912500,39.0636
16154,2915000,46.3222
16164,2917500,45.66
16172,2920000,57.5563
16182,2922500,45.995
16191,2925000,49.85
16201,2927500,39.915
16213,2930000,30.8625
16223,2932500,37.895
16232,2935000,51.4222
16241,2937500,50.7
16252,2940000,36.3273
16261,2942500,44.1333
16271,2945000,42.06
16280,2947500,49.8
16289,2950000,56.6167
16298,2952500,43.4611
16307,2955000,56.4556
16321,2957500,19.8857
16330,2960000,49.9056
16340,2962500,40.42
16348,2965000,56.5438
16357,2967500,52.3111
16367,2970000,44.76
16378,2972500,39.4636
16386,2975000,50.7625
16396,2977500,50.395
16404,2980000,56.875
16415,2982500,32.3273
16424,2985000,50.9611
16433,2987500,51.3
16442,2990000,45.3389
16450,2992500,56.5188
16460,2995000,50.25
16469,2997500,44.4111
16477,3000000,56.8563
16487,3002500,43.63
16496,3005000,56.7222
16505,3007500,43.3556
16514,3010000,56.8278
16523,3012500,43.6278
16532,3015000,49.5167
16542,3017500,42.77
16552,3020000,49.69
16560,3022500,57.0938
16569,3025000,51.5722
16578,3027500,50.0333
16587,3030000,48.9389
16596,3032500,49.5833
16605,3035000,47.6778
16614,3037500,52.5167
16622,3040000,57.4313
16632,3042500,43.86
16641,3045000,49.6278
16650,3047500,57.3333
16660,3050000,43.52
16670,3052500,43.34
16678,3055000,57.5063
16688,3057500,43.385
16698,3060000,37.755
16707,3062500,57.4722
16716,3065000,49.8833
16726,3067500,43.995
16734,3070000,56.3375
